487884,Bid[1],Failed,Failed,
487155,Bid[1],Project Loading Failed,,
487124,Bid[1],Passed,,
487230,Bid[1],Passed,,
487451,Bid[1],Passed,,
487119,Bid[1],Passed,,
487229,Bid[1],Building Error Message: ,Building Error Message: ,
487551,Bid[1],Passed,,
487136,Bid[1],Passed,,
487686,Bid[1],Passed,,
487294,Bid[1],Passed,,
487153,Bid[1],Failed,Failed,
487402,Bid[1],Passed,,
487169,Bid[1],Passed,,
487371,Bid[1],Passed,,
487960,Bid[1],Passed,,
487183,Bid[1],Passed,,
487977,Bid[1],Passed,,
487144,Bid[1],Passed,,
487198,Bid[1],Building Error Message: Framed Openings should not have TBD openings.,Building Error Message: Framed Openings should not have TBD openings.,
487363,Bid[1],Passed,,
487436,Bid[1],Passed,,
487167,Bid[1],Passed,,
487176,Bid[1],Passed,,
487654,Bid[1],Passed,,
487143,Bid[1],Building Error Message: ,Building Error Message: ,
487131,Bid[1],Passed,,
487122,Bid[1],Passed,,
487955,Bid[1],Passed,,
487223,Bid[1],Building Error Message: ,Building Error Message: ,
487524,Bid[1],Passed,,
487149,Bid[1],Passed,,
487182,Bid[1],Passed,,
487137,Bid[1],Passed,,
487329,Bid[1],Passed,,
487205,Bid[1],Passed,,
487129,Bid[1],Passed,,
487086,Bid[1],Passed,,
487311,Bid[1],Passed,,
487499,Bid[1],Passed,,
487796,Bid[1],Passed,,
487191,Bid[1],Passed,,
487878,Bid[1],Passed,,
487016,Bid[1],Passed,,
487298,Bid[1],Passed,,
487196,Bid[1],Passed,,
487740,Bid[1],Passed,,
487166,Bid[1],Passed,,
487683,Bid[1],Passed,,
487823,Bid[1],Building Error Message: ,Building Error Message: ,
487152,Bid[1],Passed,,
487190,Bid[1],Passed,,
487096,Bid[1],Passed,,
487655,Bid[1],Passed,,
487128,Bid[1],Passed,,
487180,Bid[1],Building Error Message: ,Building Error Message: ,
487997,Bid[1],Passed,,
487147,Bid[1],Passed,,
487184,Bid[1],Passed,,
487719,Bid[1],Passed,,
487883,Bid[1],Passed,,
487994,Bid[1],Passed,,
487130,Bid[1],Passed,,
487069,Bid[1],Passed,,
487093,Bid[1],Passed,,
487730,Bid[1],Passed,,
487175,Bid[1],Passed,,
487784,Bid[1],Failed,Failed,
487172,Bid[1],Passed,,
487105,Bid[1],Passed,,
487107,Bid[1],Building Error Message: ,Building Error Message: ,
487053,Bid[1],Passed,,
487280,Bid[1],Passed,,
487077,Bid[1],Passed,,
487215,Bid[1],Passed,,
487239,Bid[1],Passed,,
487279,Bid[1],Passed,,
487661,Bid[1],Passed,,
487082,Bid[1],Failed,Failed,
487535,Bid[1],Passed,,
487259,Bid[1],Passed,,
487095,Bid[1],Passed,,
487803,Bid[1],Passed,,
487054,Bid[1],Passed,,
487085,Bid[1],Passed,,
487336,Bid[1],Passed,,
487546,Bid[1],Passed,,
487080,Bid[1],Passed,,
487112,Bid[1],Passed,,
487998,Bid[1],Passed,,
